Hungary, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999       92             28939.20         9401.24        38340.44
1990-1999       93             20691.18         6352.36        27043.54
1990-1999       94             14442.70         4199.07        18641.77
1990-1999       95              9711.86         2671.70        12383.56
1990-1999       96              6300.08         1642.23         7942.31
1990-1999       97              3965.48         1005.30         4970.79
1990-1999       98              2402.91          576.42         2979.33
1990-1999       99              1409.73          335.36         1745.09
1990-1999      100               806.68          182.50          989.18
1990-1999      101               450.67           97.67          548.33
1990-1999      102               237.17           49.17          286.33
1990-1999      103               114.83           28.00          142.83
1990-1999      104                58.00           14.83           72.83
1990-1999      105                32.00           10.17           42.17
1990-1999      106                18.17            5.00           23.17
1990-1999      107                13.50            2.67           16.17
1990-1999      108                 5.33            1.33            6.67
1990-1999      109                 1.00            0.83            1.83
1990-1999      110+                0.00            0.00            0.00
2000-2009        0            466150.67       491878.04       958028.71
2000-2009        1            467954.32       493267.60       961221.92
2000-2009        2            468998.65       494319.21       963317.85
2000-2009        3            470524.30       496410.21       966934.51
2000-2009        4            475912.35       502050.87       977963.23
2000-2009        5            482430.63       508699.18       991129.81
2000-2009        6            493104.28       519018.53      1012122.82
2000-2009        7            504120.45       529905.01      1034025.46
2000-2009        8            517169.30       543131.88      1060301.18
2000-2009        9            530576.46       557130.97      1087707.43
2000-2009       10            544584.14       571399.75      1115983.89
2000-2009       11            558623.43       586190.87      1144814.30
2000-2009       12            571547.99       599791.12      1171339.12
2000-2009       13            584696.53       612315.27      1197011.79
2000-2009       14            596433.65       623710.47      1220144.12
2000-2009       15            607450.02       633833.78      1241283.80
2000-2009       16            615122.75       640971.22      1256093.96
2000-2009       17            622768.92       648759.88      1271528.80
2000-2009       18            630679.50       656747.32      1287426.82
2000-2009       19            641279.64       668492.60      1309772.25
2000-2009       20            657333.72       685796.30      1343130.03
2000-2009       21            675549.64       704765.05      1380314.70
2000-2009       22            695845.30       725595.95      1421441.26
2000-2009       23            718208.93       749173.08      1467382.00
2000-2009       24            739623.76       772254.09      1511877.85
2000-2009       25            764616.47       797891.66      1562508.14
2000-2009       26            779093.01       812690.48      1591783.49
2000-2009       27            786037.31       819072.20      1605109.50
2000-2009       28            787688.56       819543.89      1607232.45
2000-2009       29            785324.07       815804.28      1601128.35
