Finland, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1910-1919       36            194616.25       183217.18       377833.42
1910-1919       37            190599.68       180367.65       370967.33
1910-1919       38            188644.62       178827.80       367472.42
1910-1919       39            186016.44       176787.43       362803.87
1910-1919       40            183383.87       174953.52       358337.39
1910-1919       41            174782.23       166512.38       341294.61
1910-1919       42            166421.38       157805.65       324227.03
1910-1919       43            158366.93       149155.98       307522.91
1910-1919       44            152060.95       142383.47       294444.43
1910-1919       45            146978.07       136610.81       283588.88
1910-1919       46            144470.89       134287.89       278758.79
1910-1919       47            142089.66       132082.21       274171.87
1910-1919       48            138509.05       128908.69       267417.74
1910-1919       49            135211.63       125971.63       261183.26
1910-1919       50            131108.26       122203.82       253312.08
1910-1919       51            131110.41       120463.21       251573.62
1910-1919       52            130631.66       118467.28       249098.94
1910-1919       53            129935.72       116381.16       246316.89
1910-1919       54            128355.55       113386.62       241742.17
1910-1919       55            125287.69       109291.45       234579.14
1910-1919       56            121500.51       105871.52       227372.03
1910-1919       57            118251.64       102630.97       220882.62
1910-1919       58            115290.00        99660.12       214950.12
1910-1919       59            112072.60        96400.37       208472.97
1910-1919       60            108760.83        93142.62       201903.45
1910-1919       61            105782.43        89405.37       195187.80
1910-1919       62            102970.36        85682.60       188652.95
1910-1919       63            100159.96        82116.56       182276.52
1910-1919       64             96987.68        78436.58       175424.26
1910-1919       65             93405.77        74424.45       167830.22
1910-1919       66             89303.77        70483.14       159786.91
1910-1919       67             85031.87        66545.64       151577.51
1910-1919       68             80585.35        62659.14       143244.50
1910-1919       69             75775.57        58482.29       134257.86
1910-1919       70             70706.92        54161.46       124868.38
1910-1919       71             65877.17        49855.84       115733.00
1910-1919       72             60719.47        45633.20       106352.66
1910-1919       73             55608.13        41502.34        97110.47
1910-1919       74             50656.55        37361.53        88018.08
1910-1919       75             45614.66        33171.29        78785.96
1910-1919       76             40208.15        28793.83        69001.98
1910-1919       77             35057.60        24630.23        59687.83
1910-1919       78             30119.13        20671.13        50790.26
1910-1919       79             25671.48        17213.37        42884.85
1910-1919       80             21707.75        14009.06        35716.81
1910-1919       81             18344.52        11505.68        29850.19
1910-1919       82             15334.69         9378.23        24712.93
1910-1919       83             12581.25         7504.10        20085.35
1910-1919       84             10143.57         5863.69        16007.25
1910-1919       85              8037.47         4495.71        12533.17
1910-1919       86              6252.89         3436.98         9689.87
1910-1919       87              4821.29         2555.63         7376.92
1910-1919       88              3674.11         1818.73         5492.83
1910-1919       89              2715.25         1288.38         4003.63
1910-1919       90              1902.04          889.11         2791.15
1910-1919       91              1300.58          583.72         1884.30
1910-1919       92               850.09          369.41         1219.51
1910-1919       93               530.08          214.08          744.16
1910-1919       94               315.60          125.40          441.00
1910-1919       95               191.06           72.09          263.15
1910-1919       96               113.10           43.58          156.68
1910-1919       97                69.20           28.55           97.75
1910-1919       98                36.30           14.63           50.94
