Japan, Exposure to risk (period 1x10), 	Last modified: 12 Mar 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979      100              2219.07          556.41         2775.48
1970-1979      101              1219.58          294.96         1514.54
1970-1979      102               635.52          167.08          802.60
1970-1979      103               327.67           90.55          418.22
1970-1979      104               165.68           46.78          212.46
1970-1979      105                74.77           22.30           97.08
1970-1979      106                37.80           12.32           50.12
1970-1979      107                18.47            8.00           26.47
1970-1979      108                 8.64            3.17           11.81
1970-1979      109                 3.31            2.00            5.31
1970-1979      110+                7.49            5.33           12.82
1980-1989        0           7036414.23      7420978.88     14457393.11
1980-1989        1           7191528.67      7572647.83     14764176.51
1980-1989        2           7381789.29      7765435.90     15147225.20
1980-1989        3           7578656.99      7968670.10     15547327.09
1980-1989        4           7802520.26      8202807.94     16005328.20
1980-1989        5           8050044.73      8465076.08     16515120.80
1980-1989        6           8315136.95      8745409.61     17060546.56
1980-1989        7           8580317.89      9025372.04     17605689.92
1980-1989        8           8823345.87      9282694.57     18106040.44
1980-1989        9           9021794.58      9493468.51     18515263.09
1980-1989       10           9167456.23      9648950.62     18816406.85
1980-1989       11           9284221.95      9774232.47     19058454.43
1980-1989       12           9334342.77      9829773.41     19164116.18
1980-1989       13           9326553.90      9821860.51     19148414.41
1980-1989       14           9206294.80      9692316.69     18898611.48
1980-1989       15           9085780.03      9558819.74     18644599.77
1980-1989       16           8908068.94      9360034.34     18268103.29
1980-1989       17           8700872.03      9123142.45     17824014.48
1980-1989       18           8494391.79      8881360.07     17375751.86
1980-1989       19           8302703.52      8649997.08     16952700.60
1980-1989       20           8138901.03      8445852.84     16584753.87
1980-1989       21           7994995.38      8264557.01     16259552.38
1980-1989       22           7859932.94      8095053.07     15954986.01
1980-1989       23           7767129.13      7973170.43     15740299.56
1980-1989       24           7773512.35      7959333.23     15732845.58
1980-1989       25           7764326.82      7933666.64     15697993.46
1980-1989       26           7801136.31      7956140.70     15757277.00
1980-1989       27           7912802.40      8056019.42     15968821.82
1980-1989       28           8099666.54      8234769.21     16334435.75
1980-1989       29           8379820.02      8511064.36     16890884.39
1980-1989       30           8722379.51      8852069.67     17574449.18
1980-1989       31           9116300.81      9246243.82     18362544.64
1980-1989       32           9549976.22      9682517.36     19232493.58
1980-1989       33           9822073.79      9953951.60     19776025.39
1980-1989       34           9764221.65      9882968.80     19647190.45
1980-1989       35           9762666.84      9860956.63     19623623.47
1980-1989       36           9879218.70      9957717.31     19836936.01
1980-1989       37           9912072.70      9975211.47     19887284.17
1980-1989       38           9928143.37      9977692.86     19905836.23
1980-1989       39           9803610.89      9837608.60     19641219.49
1980-1989       40           9533114.09      9549171.10     19082285.19
1980-1989       41           9130693.51      9125972.74     18256666.24
1980-1989       42           8782396.72      8753021.28     17535418.00
1980-1989       43           8577239.78      8526683.00     17103922.77
1980-1989       44           8701595.75      8639876.40     17341472.15
1980-1989       45           8695662.05      8627197.07     17322859.11
1980-1989       46           8548004.93      8473400.34     17021405.27
1980-1989       47           8428908.05      8346986.01     16775894.06
1980-1989       48           8241830.48      8151646.64     16393477.12
1980-1989       49           8114351.43      8013412.71     16127764.14
1980-1989       50           8019121.10      7903457.77     15922578.86
1980-1989       51           7983904.91      7849686.75     15833591.66
1980-1989       52           7851014.98      7692919.54     15543934.52
1980-1989       53           7726235.97      7530381.97     15256617.93
1980-1989       54           7552230.65      7305657.32     14857887.97
1980-1989       55           7393149.21      7074682.86     14467832.07
1980-1989       56           7207924.67      6786874.48     13994799.15
1980-1989       57           6996699.15      6440645.31     13437344.46
1980-1989       58           6799187.98      6093847.23     12893035.22
1980-1989       59           6581919.07      5733367.71     12315286.78
1980-1989       60           6387042.87      5411323.03     11798365.90
1980-1989       61           6120411.92      5049659.08     11170071.00
1980-1989       62           5880707.85      4726749.94     10607457.79
1980-1989       63           5638952.73      4418310.06     10057262.79
1980-1989       64           5414633.29      4146895.74      9561529.03
1980-1989       65           5208121.30      3916894.28      9125015.58
1980-1989       66           5026180.23      3740688.05      8766868.28
1980-1989       67           4846119.01      3597326.68      8443445.69
1980-1989       68           4666776.45      3468362.16      8135138.61
1980-1989       69           4484972.22      3338533.23      7823505.45
1980-1989       70           4301864.25      3199567.66      7501431.91
1980-1989       71           4160145.23      3080273.88      7240419.11
1980-1989       72           3992632.47      2937846.91      6930479.38
1980-1989       73           3804482.86      2776537.36      6581020.22
1980-1989       74           3572843.63      2578321.69      6151165.32
1980-1989       75           3342741.09      2378489.08      5721230.17
1980-1989       76           3106350.25      2176145.46      5282495.71
1980-1989       77           2875911.57      1979701.55      4855613.12
1980-1989       78           2642271.25      1784282.24      4426553.49
1980-1989       79           2408217.75      1590770.11      3998987.86
1980-1989       80           2142893.29      1398646.65      3541539.94
1980-1989       81           1908950.76      1211709.70      3120660.46
1980-1989       82           1682974.56      1035176.23      2718150.79
1980-1989       83           1470195.30       872252.59      2342447.89
1980-1989       84           1281295.90       731349.38      2012645.28
1980-1989       85           1092231.69       601201.93      1693433.62
1980-1989       86            912589.95       482337.95      1394927.90
1980-1989       87            744703.26       377480.73      1122183.99
1980-1989       88            592999.03       288133.75       881132.78
1980-1989       89            461923.55       215318.03       677241.58
1980-1989       90            355363.04       158062.38       513425.42
1980-1989       91            267038.49       113562.94       380601.43
1980-1989       92            194782.28        79293.47       274075.76
1980-1989       93            138741.16        53962.73       192703.89
1980-1989       94             96043.78        35767.06       131810.85
1980-1989       95             64638.40        22959.45        87597.85
1980-1989       96             42574.12        14346.30        56920.42
1980-1989       97             27342.20         8755.00        36097.20
1980-1989       98             17052.29         5233.35        22285.64
1980-1989       99             10362.11         2984.90        13347.01
1980-1989      100              6055.60         1655.64         7711.23
1980-1989      101              3445.41          884.43         4329.84
