Latvia, Deaths (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2014       83              3282.04         1592.17         4874.21
2010-2014       84              3337.04         1410.15         4747.19
2010-2014       85              3327.04         1224.14         4551.18
2010-2014       86              3248.54         1068.63         4317.17
2010-2014       87              3036.04          872.11         3908.15
2010-2014       88              2710.04          725.08         3435.12
2010-2014       89              2387.54          597.56         2985.10
2010-2014       90              2025.53          474.55         2500.08
2010-2014       91              1604.52          367.04         1971.56
2010-2014       92              1250.52          283.53         1534.05
2010-2014       93               991.52          240.02         1231.54
2010-2014       94               756.51          182.52          939.03
2010-2014       95               569.50          125.01          694.51
2010-2014       96               454.00           99.50          553.50
2010-2014       97               345.50           76.50          422.00
2010-2014       98               261.00           51.00          312.00
2010-2014       99               208.08           36.77          244.85
2010-2014      100               129.38           23.88          153.26
2010-2014      101                84.46           15.29           99.75
2010-2014      102                53.84            9.80           63.64
2010-2014      103                33.32            6.36           39.68
2010-2014      104                19.99            3.66           23.65
2010-2014      105                11.72            1.44           13.16
2010-2014      106                 6.72            0.31            7.03
2010-2014      107                 3.40            0.00            3.40
2010-2014      108                 0.85            0.00            0.85
2010-2014      109                 0.27            0.00            0.27
2010-2014      110+                0.00            0.00            0.00
